% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=917597, Mon May 13 08:32:14 2019
1 10 0.9105318016877685 1.0000444454321133 1.0 1.0 1.0000055555709877 1.0000111111728396 1.0000166668055563 1.0000222224691375 1.0000277781635838 1.0000333338888951 1.0000388896450716 1.0000444454321133
2 20 0.8635977746302586 1.0518743566707418 0.9083317864535587 0.9083317864535587 0.9400770814342809 0.9811796269126353 0.9947098190239381 0.9993794541079678 1.0014424744450656 1.007636593835305 1.0407751573982218 1.0518743566707418
94 940 0.5916969052756154 1.698146483382168 0.24171844228122116 0.24171844228122116 0.35320347181603284 0.4841021179194561 0.5051054433762943 0.581477500492686 0.875306288853485 1.039759830364275 1.3930234383220792 1.698146483382168
3 30 0.817050404202152 1.065432133467654 0.8759545585283749 0.8759545585283749 0.9185198907874058 0.9625297454100133 0.973278561061089 0.9947603738856271 1.0032251150723706 1.0354804853816482 1.0397476645983883 1.065432133467654
4 40 0.8104116336737616 1.0672694529420819 0.8565015109046443 0.8565015109046443 0.9213755927685128 0.9306677878229258 0.9650663295846016 0.993218820483144 1.0014055185817134 1.008291535449751 1.0504002254069693 1.0672694529420819
5 50 0.7698362769587426 1.1122221211208614 0.8389889388508712 0.8389889388508712 0.906026347613941 0.9272579017282288 0.9505003503327227 0.9635435257447623 1.008189236988697 1.0226926391989597 1.0339521002179028 1.1122221211208614
95 950 0.5782647699313231 1.7399214155512739 0.23615983746612523 0.23615983746612523 0.3462562539464631 0.4817286140705222 0.5036382350973003 0.5846932647781528 0.8634840421654971 1.036338553834045 1.3587450362738263 1.7399214155512739
6 60 0.8608469263172674 1.1777038069199317 0.8290577779093344 0.8290577779093344 0.9032966761319727 0.909476494121691 0.9427096145290403 0.960050671402631 0.9745548724766354 1.0121900014800551 1.0467575540796958 1.1777038069199317
7 70 0.8462915098984781 1.236816858203067 0.809234763490691 0.809234763490691 0.8700269066497807 0.8890883537814658 0.9434585056335556 0.9592994448235177 0.9772610719932816 1.0055693276287172 1.1667503992525408 1.236816858203067
8 80 0.8334946632266013 1.217078864903141 0.8005685010953587 0.8005685010953587 0.8461457203733534 0.890846482982779 0.9216770821280234 0.9532381790687217 0.9820356585407485 1.0108429208541845 1.1484270252766475 1.217078864903141
96 960 0.5605979518872548 1.7048171130631613 0.23194688961750184 0.23194688961750184 0.3447736945967641 0.45515177906252563 0.49563710129970906 0.5838014728556831 0.8833342714277291 1.036860822233157 1.3560096222349918 1.7048171130631613
9 90 0.8306341193470074 1.22915706522287 0.7676031353214172 0.7676031353214172 0.850152394357432 0.8933452501942303 0.933060623123656 0.9490632193107561 0.9731908598118624 1.0031995476619848 1.1170916176494121 1.22915706522287
10 100 0.9217620828080658 1.2699424022455106 0.7228715132557195 0.7228715132557195 0.8301763055795421 0.9108712447913412 0.9239643882221021 0.9585238480442948 0.9633843392734198 1.015377971093726 1.1071117762646363 1.2699424022455106
97 970 0.5807540950385384 1.653470492014551 0.22482675522758855 0.22482675522758855 0.34373340311214556 0.44764304450687475 0.4959111346110337 0.5823830243926283 0.9028259782824676 1.0302072224419925 1.3490477466028312 1.653470492014551
11 110 0.9271436388965507 1.3934764039875092 0.7191699791794937 0.7191699791794937 0.8395024183650016 0.8768740021517184 0.9106164694034136 0.9137686910045824 0.9569693103853785 1.0296456772683655 1.123606636137183 1.3934764039875092
12 120 0.9060508942396639 1.4177817781297972 0.686880430769331 0.686880430769331 0.837304535774843 0.8673351400016923 0.8822195378138246 0.9273946089938749 0.9507220640056254 1.0361415411703256 1.1285269307283834 1.4177817781297972
13 130 0.871933625410242 1.3922170259629523 0.6731771715868436 0.6731771715868436 0.8031412674912412 0.8621892523204892 0.9144881159466854 0.9299060763905169 0.9620716018467455 1.0354199315147363 1.114160470493285 1.3922170259629523
98 980 0.6262171580109746 1.6433994152753735 0.22240416858870196 0.22240416858870196 0.34072239342051874 0.4503114043830574 0.5087850773434855 0.5850536921350561 0.9089813452403507 1.0153691201360104 1.3780830894809772 1.6433994152753735
14 140 0.8236931735915153 1.4105409481375448 0.6756144357385347 0.6756144357385347 0.7875065382714693 0.8369627692004994 0.8889590029458083 0.9386508015617867 0.9751180975538021 0.995703934044362 1.1346364239846256 1.4105409481375448
15 150 0.8166967120209591 1.4234778492617013 0.6760712280010662 0.6760712280010662 0.7393079071036696 0.8009090028633188 0.8888098887952789 0.9430129851196833 0.9745942864829401 0.9937822113067161 1.1554192544459374 1.4234778492617013
16 160 0.7649620352298924 1.4536902534860712 0.6753208362640504 0.6753208362640504 0.7146724786811213 0.7868387234726947 0.8759413796652963 0.9462722292336384 0.9711206873764726 0.9761560311990829 1.1271485197000763 1.4536902534860712
99 990 0.5793716885248109 1.5976976234833131 0.22352358438288542 0.22352358438288542 0.3402179816829977 0.44085965774853525 0.49551460207836284 0.5855416077976626 0.9498380741929111 0.9955220804322438 1.4193640033158037 1.5976976234833131
17 170 0.7408659288751773 1.4696270106056932 0.6685625052263574 0.6685625052263574 0.6922572661008932 0.7840780200398267 0.8539564153468711 0.9427007795303639 0.9566300292204939 0.9750876625401574 1.136878835194992 1.4696270106056932
