% # columns="iteration, evaluation, void, void, void, xmean", seed=917597, Mon May 13 08:32:14 2019, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 10 0 0 0 2.9353721156887826 -1.672332573283442 -0.21128222547715703 -3.2651631788985966 -0.7197514002147248 8.303593413715049 -6.134722785415886 -11.093445659422393 3.1298875127772328
2 20 0 0 0 3.1821061238846022 -0.9695742979084776 -0.8929518847438828 -2.673206015716368 -1.0920633145291603 8.11428104943653 -5.868494603028365 -11.307479183380126 2.949598670761714
94 940 0 0 0 133.17354139860512 -41.10722642972952 -12.91808157599323 63.84103444855075 16.12093763853431 -7.24395521254029 -55.580136685389924 -15.347328193224527 -23.89780281390223
3 30 0 0 0 2.7043988078149996 -1.3453355682419297 -0.9423903336855859 -2.641900698658976 -1.4284267881583206 8.812809299523977 -6.056989787058227 -11.509349111839846 3.5176393482593675
4 40 0 0 0 2.34738895970895 -1.0859269260968045 -1.4773006150072667 -2.0500120856008266 -1.8333263089414198 8.845240745804412 -5.911267449568478 -11.160292384615044 3.0955304638734935
5 50 0 0 0 2.878205811192033 -1.0688381224741292 -1.0284376958209547 -2.4007003374071547 -2.250106568186505 8.792081168624858 -5.7752682360819785 -10.506018997918668 2.9977634371593975
95 950 0 0 0 133.19177614770913 -41.03583724239364 -13.06861402013804 64.32237166437734 16.155822061105624 -7.2625375265682495 -55.90081234422751 -15.215887481311865 -23.90406887173567
6 60 0 0 0 2.8424957638301733 -0.6990167807556514 0.27491104547573686 -2.00969218619237 -2.446222599086808 8.468179487110886 -6.363898425751878 -9.391700491749232 3.0863388374923892
7 70 0 0 0 2.3997237784063765 -0.9310314692001014 -0.5786700148795915 -2.4049142160892396 -2.7038748207783834 8.532742699153642 -6.1085833924901385 -9.328850168673577 3.498917537626642
8 80 0 0 0 2.0745290292581977 -0.8880538720894594 -0.10175066613681039 -1.7739822557609624 -2.4593705529265035 9.44647615693834 -6.1313434378519265 -9.69941601420194 3.8736549917306324
96 960 0 0 0 133.0525647868806 -40.87072569949843 -13.014094725017554 64.17639575579322 16.359920032795685 -6.99305312012993 -55.88649288191252 -15.530823791763776 -24.06381166989395
9 90 0 0 0 1.2971005192531972 -0.5426626432554582 0.23904144049723774 -2.0419359087676847 -3.025008881129542 9.532816553131818 -6.142195743090788 -9.841624290721118 3.37346986204632
10 100 0 0 0 0.49573865152850893 -0.05244257543512176 0.5936903603055103 -1.4358075301637323 -4.079170299103142 9.684388358720215 -6.620775453135326 -9.6950297414043 3.7616730995163032
97 970 0 0 0 132.77740191767515 -41.01375823229253 -13.193640518104239 64.6471782226195 16.34509850215679 -6.861332886467022 -55.72867920522335 -15.274162871138794 -23.682168549293532
11 110 0 0 0 0.7055765133538247 -0.36511532423151666 0.1896218794161314 -2.156540714338745 -4.10304976501504 10.015823442768585 -6.7633263865450095 -9.962398545800173 2.7360012668485054
12 120 0 0 0 0.4542270649883418 -0.9025346848849847 -0.018804602647733926 -1.4430557195598683 -3.937755445471827 9.157633316369727 -6.341023782971491 -9.998670370141355 2.3887028842247684
13 130 0 0 0 1.0676232185481918 -0.11412833077401574 0.8360633384223026 -1.6325946862914136 -4.100528115142062 9.458473459825834 -6.037213970892698 -9.35986986862903 1.9411918001044077
98 980 0 0 0 132.55060546411738 -40.868700496871654 -13.262425888693727 65.03541340875574 16.122202985564797 -6.508178655113286 -55.83927200967712 -15.540742276195502 -23.41504657047163
14 140 0 0 0 0.12349254224169148 0.4571062214715256 0.3289343890497216 -1.6217859576228906 -4.123862096244826 9.554858431017095 -6.265238267694124 -10.145474019102906 2.518410516903357
15 150 0 0 0 -0.2795084516709333 0.6823178640837261 0.38073612724442646 -1.2253088242229933 -4.583459097061542 9.039789055938952 -6.634353471769471 -10.008485921461192 2.7031785825649655
16 160 0 0 0 -0.33080797104923887 0.5843552056868834 0.24971708191922798 -1.4783198963987003 -4.706963468614467 8.78341675289752 -6.346238201102834 -10.362775167062003 2.5960778701505594
99 990 0 0 0 133.09694752577545 -41.279207437655586 -13.421129156400585 65.16133268946044 16.477740118035545 -7.425067517186929 -55.59949798057755 -14.879531294545862 -23.803553021967893
17 170 0 0 0 0.7187661840864246 0.4393286377715333 -0.618446352659439 -2.153482993564239 -4.501370718844081 8.746118533034736 -6.071046428686052 -10.069204106447984 2.651627914667989
18 180 0 0 0 1.1303997525735157 0.3542187221179798 -0.20108514824113854 -2.52315269810396 -4.416038564074064 8.6892900118988 -5.763881627065518 -10.052439126832764 2.831326034706607
100 1000 0 0 0 132.9875826336 -41.069468444192225 -13.034974511719247 64.9050805753333 16.871331029123596 -7.185073335584171 -55.5489851971919 -15.11899642459862 -24.31265818192975
19 190 0 0 0 0.5815814217549159 -0.609197538508948 -0.27424048304515697 -2.8255053103518994 -3.933313914578214 8.280451296038148 -5.82489472154338 -10.190070950423815 2.8801786445817403
20 200 0 0 0 0.4256642142647111 -0.7982970223345929 -0.1363356813244384 -2.316959764022034 -4.2289476899051195 8.638129986552368 -6.187922651172845 -9.961387441097754 2.134026097398479
21 210 0 0 0 0.46062998061503013 -0.592205474275779 -0.19428666646511322 -2.124281708927758 -4.674595464019572 8.68287447751904 -6.196034599571845 -10.476404568688924 2.1917331950252406
101 1010 0 0 0 132.81981918326434 -41.190906556647406 -13.13999183146619 64.65924343229311 16.847632548882938 -6.948133854913725 -55.51071166983353 -15.330893372624866 -23.95396622874403
22 220 0 0 0 0.500401653933497 -0.6519115045634231 -0.2800046313415235 -1.9622110379604252 -4.517719936121704 8.787846109693662 -6.778256698973755 -10.508977314559557 2.006330244638403
23 230 0 0 0 0.3649708666715079 -0.7922652217875137 0.3122821472634671 -2.1116027288994212 -4.79751377665317 8.706744550339304 -6.842043335765521 -10.601825127267817 1.911309389410461
24 240 0 0 0 0.7925880293871518 -0.40956008977175323 0.6219086229930944 -1.8893122185643243 -4.616871200389701 8.843896153539578 -7.266637496468971 -10.318758199671935 2.6121248836123727
102 1020 0 0 0 132.69563724144334 -40.983724269167666 -12.742770882126914 64.23761078963037 17.08226406097156 -6.728532500075667 -55.921587819145984 -15.863651033057609 -23.721982008355834
25 250 0 0 0 0.7221615921491524 -0.8927615240453983 0.6834222914497082 -1.6813134784878325 -4.732332223841325 8.577705734740018 -7.13266972608639 -10.02934434011967 2.5554101965436895
26 260 0 0 0 0.9629989893776768 -0.9651416129988424 0.34509161964320983 -2.0422158668004666 -4.135776143680974 8.669459270689218 -6.828950161768414 -10.037997200479843 2.4282863544677773
27 270 0 0 0 1.1501906281747523 -0.9227090810698627 0.14729141227794035 -2.2066628206445347 -3.720261744949916 9.122006173738647 -7.060273347656498 -10.36586461276235 2.6245627471492585
103 1030 0 0 0 132.71465391454535 -40.939515241573446 -12.668982064278755 64.07456580623811 16.96963673014693 -6.428224151760038 -56.24872358961153 -16.069317546387854 -23.09762478381702
28 280 0 0 0 0.934030871937217 -0.6305740907425863 0.11639643113245238 -2.095742041597397 -3.6589801955168855 9.466659526959676 -7.276202626143816 -9.850364966872243 2.779099707755546
29 290 0 0 0 1.0927239835498208 -1.0780672984390298 -0.2764798176130159 -1.9035309041828188 -3.363071603935641 9.575112704716684 -7.4342710731171335 -10.400813701432362 2.5328919480988072
104 1040 0 0 0 133.21535231353445 -40.75008538828242 -12.988864601289798 63.94199263643817 16.355656571979488 -6.661458991026802 -56.44657725707987 -15.489237844312084 -23.39021399121727
30 300 0 0 0 0.9971459367289732 -1.1449047366004719 -0.6464577585413152 -1.6747591887727329 -3.2797383818857417 10.089967029586374 -7.434740777866426 -10.428269487892644 2.387332579352149
31 310 0 0 0 1.318716901822855 -1.383012466030107 -1.3276650082548689 -1.3411747549266184 -2.8856541447904163 10.480857349760168 -7.626376590100453 -10.633790217176342 2.3659044367890414
32 320 0 0 0 0.88391933357369 -1.4411476749777614 -1.2277814075459588 -1.7162855458530035 -3.1796441404524396 10.328926735529036 -7.540756021249436 -10.320478080330439 2.357396713102011
105 1050 0 0 0 133.30620866064925 -40.69008100679896 -12.709749924709332 63.57649412444645 16.686318102165245 -6.6259406556013944 -56.024966868590674 -15.65622803235247 -23.94719618625279
33 330 0 0 0 0.5811221996874318 -1.913709408554302 -1.3093209067092266 -1.7017873701610382 -3.6193391186481003 9.838957045761843 -7.193270229719337 -10.287772898881498 1.9901443886067283
34 340 0 0 0 0.9446676479301525 -1.8431979049309735 -1.4323409895343309 -1.3673407665020871 -3.1841858419404896 9.753240469880003 -6.9651351533406345 -11.093469493485381 1.5729839639169576
35 350 0 0 0 1.7386530874332904 -2.185663136034927 -2.0621999672306734 -0.7453048146018983 -2.533587760477712 10.127913649147922 -6.9757545878504 -11.509733016238894 0.8821799237399808
106 1060 0 0 0 133.13948228512965 -40.79311299943023 -12.465118419445732 63.432289903138354 16.371497685774088 -6.750996838517539 -55.991312655203394 -15.742689842389057 -23.58549638478105
36 360 0 0 0 1.6848745487899826 -1.7411878425828888 -1.9650350118340452 -0.21147148606050814 -2.545015320877342 10.109531783110786 -7.099009329609039 -11.698058552613265 1.122405593499187
37 370 0 0 0 1.7955721653486654 -2.7175666848850937 -1.4565377768628887 0.04729968657424238 -1.9609028158454214 9.7788176622092 -7.322858513654699 -11.730330422841236 1.353137167609813
107 1070 0 0 0 133.05754055966685 -41.181898156138914 -12.910255527540308 63.8071206828946 15.781956312775144 -6.995764108629496 -55.68130833052463 -15.320849996053365 -22.935256208637167
