% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=267416, Tue May  7 12:21:52 2019, <python>{}</python>
24 5400 0.5081030240326686 1.0346372850909353 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
25 5625 0.5107614981695247 1.0359188715964782 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
26 5850 0.5138221057772582 1.037176990191374 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
27 6075 0.5155939420346012 1.0384008699793 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
28 6300 0.5141105171133001 1.03982893035738 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
29 6525 0.5150229471566469 1.0412347631211298 856511.661156995 8.5651166115699499e+05 856511.661156995 1474264.668024309   
30 6750 0.5161339809554406 1.0426506784376472 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
31 6975 0.517247655234806 1.0440849787166209 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
32 7200 0.5186369954544902 1.045620858924429 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
33 7425 0.5192794851505824 1.0469257753371377 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
34 7650 0.5202383352924201 1.0482355213559975 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
35 7875 0.5212990964731297 1.0497855659573556 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
36 8100 0.522467938247148 1.051303101969101 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
37 8325 0.5245751730200916 1.0525012958010656 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
38 8550 0.5269971031715813 1.0538570525030702 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
39 8775 0.5280557929818548 1.055130063735159 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
40 9000 0.5278496109974096 1.0565079416623218 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
41 9225 0.5289308334946616 1.0578926369917434 856511.661156995 8.5651166115699499e+05 856511.661156995 1474264.668024309   
42 9450 0.5300000745141865 1.0592988997670896 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
43 9675 0.5314471220729046 1.060687808000519 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
44 9900 0.5332530446860941 1.0621429812256018 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
45 10125 0.5364532722737588 1.0634980617353194 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
46 10350 0.5371478715137951 1.0648430341332322 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
47 10575 0.5381775106000004 1.066095749520683 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
48 10800 0.5387794976260549 1.0674563667168706 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
49 11025 0.541290208857752 1.0687565766884093 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
50 11250 0.5423635834965902 1.069704772615905 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
51 11475 0.5420643707488945 1.0711161535633165 856511.661156995 8.5651166115699499e+05 856511.661156995 856511.661156995   
52 11700 0.543036604665825 1.0723400571395791 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
53 11925 0.5446700748743102 1.0735339910533848 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
54 12150 0.5455784334480296 1.0748407374910156 856511.661156995 8.5651166115699499e+05 856511.661156995 856511.661156995   
55 12375 0.5462018219141959 1.076335243936678 856511.661156995 8.5651166115699499e+05 856511.661156995 1474264.668024309   
56 12600 0.5480940240262443 1.0777578386215705 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
57 12825 0.5475115209873829 1.0788936009618881 856511.661156995 8.5651166115699499e+05 856511.661156995 856511.661156995   
58 13050 0.5492051206108044 1.0803376594129301 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
59 13275 0.5495340485650805 1.081699545108024 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
60 13500 0.5494389700015179 1.0830201924933232 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
61 13725 0.5506514776193869 1.0845733008582084 856511.661156995 8.5651166115699499e+05 856511.661156995 2696994.8691066895   
